Supplier,Product Code,Product Name,Case Size,Ingredients,,,,,
Harvey & Brockless,IT302,VEG PROVOLONE DOLCE 5KG,,Cheese (Milk),,,,,
Harvey & Brockless,IT695,SHAVED (RANDOM) REGGIANO 1KG BAG,,"Milk, salt, rennet",,,,,
Harvey & Brockless,IT797,REGGIANO DERINDED 15 MNTH 4KG,,"Milk, salt, rennet",,,,,
Harvey & Brockless,IT957,SHAVED 24M PARMIGIANO REGGIANO 10 X 500G,,"Milk, Salt, Rennet",,,,,
Harvey & Brockless,SN037,HAVARTI BLOCK 4.2KG,,Cheese (Milk),,,,,
Harvey & Brockless,FC432,CAMEMBERT NORMANDY NO BOX 250G,,Cheese (Milk),,,,,
Harvey & Brockless,FC605,PONT L'EVEQUE GILLOT 220G,,"Milk, salt, animal rennet, bacterial culture",,,,,
Harvey & Brockless,IN131,RANA LASAGNE SHEETS 250G X 12 19591,,"Wheat flour, Durum wheat semolina, Pasteurised whole egg, Water",,,,,
Harvey & Brockless,IN141,SPAGHETTI 6 X 250G 13712,,"Durum Wheat Semolina, Pasteurised Whole Egg, Water",,,,,
Harvey & Brockless,IN843,MUSHROOM WITH RICOTTA TORTELLONI 250G X6,,"Grilled Champignon Mushrooms (champignon mushroom Agaricus Bisporus, sunflower oil), Pasteurised Whole Egg, Mascarpone Cheese, Porcini Mushrooms, Parsley, Garlic Powder, Butter (Milk), Parmigiano Reggiano, Vegetable Fibre, Durum Wheat Semolina, Potato Starch, Corn starch, Sunflower Oil, Onion, Whey Powder, White Wine, Natural Flavourings, Salt, Breadcrumbs (Wheat Flour, Water, Salt, Yeast), Mozzarella Cheese, Soft Wheat Flour.",,,,,
Harvey & Brockless,CP169,QUINCE SET FRUIT CONSERVE 200G,,"Sugar, quince puree, water, Fruit Pectin (E440), water, Lemon Juice concentrate, natural quince flavouring, citric acid (E330), calcium citrate (E333)",,,,,
Harvey & Brockless,CP172,PEAR SET FRUIT CONSERVE 200G,,"Sugar, Pear Puree, Fruit Pectin (E440), Water, Lemon Juice Concentrate, Natural Pear Flavour , Citric acid (E330), Calcium citrate (E333).",,,,,
Harvey & Brockless,CP176,HONEY ACACIA TRUFFLE 220G,,"Acacia Honey, Black Truffle [3% Tuber Uncinatum], Truffle Essence ",,,,,
Harvey & Brockless,CP181,DAMSON PLUM SET FRUIT CONSERVE 500G,,"White Sugar, Damson Puree, Water, Lemon Concentrate, Pectin, Damson Flavour, Citric acid (E330), Calcium citrate (E333).",,,,,
Harvey & Brockless,CP183,PEAR SET FRUIT CONSERVE 500G,,"Sugar, Pear Puree, Water, Lemon Juice Concentrate, Fruit Pectin (E440), Acidity Regulator [Citric Acid (E330)].",,,,,
Harvey & Brockless,CP187,APRICOT & GINGER SET CONSERVE 200G,,"White Sugar, Apricot Puree, Water, Citric acid (E330), Lemon Concentrate, Pectin, Apricot Flavour, Ginger Flavour, Calcium citrate (E333).",,,,,
Harvey & Brockless,EC551,GODMINSTER  HEART ORGANIC 400G,,"Milk, salt, starter culture, microbial rennet",,,,,
Harvey & Brockless,EC554,GODMINSTER ROUND ORGANIC 400G,,"Milk, salt, starter culture, microbial rennet",,,,,
Harvey & Brockless,EC556,GIFT PACK CHEDDAR & CHUTNEY COLLECTION,,"Honey and Oat Biscuits (Self Raising Flour, (Wheat flour, Calcium Carbonate, Iron, Niacin, Thiamin Raising Agents: Calcium Phosphates, Sodium Bi-Carbonates), Oats (30%), Rapeseed Oil, Dried Milk (6%), Honey (4%), Salt, Sugar), Beetroot and apple Chutney (Beetroot 30%, Cider Vinegar, Sugar, Apples 11%, Onion, Raisins (Raisins, Cottonseed Oil), Salt, 
Spices), Cheese (Milk)",,,,,
Harvey & Brockless,EC558,GODMINSTER MINI HEART ORGANIC 200G,,Cheddar Cheese (milk),,,,,
Harvey & Brockless,DY168,YOGHURT FAT FREE AMBIENT 100G C/20,,"Strawberry Yogurt (Yoghurt (Milk) (80.1%), Sugar, Strawberry (2.7%), Water, Modified Starch, Natural Flavouring Substances, Pectin, Beetroot Juice, Carrot Juice), Raspberry Yogurt (Yoghurt (Milk)(80.1%), Sugar, Raspberry (2.5%), Water, Modified Starch, Pectin, Aronia, Carrot Juice, Natural Flavouring Substances, Sodium citrates), Peach & Passion Fruit Yogurt (Yoghurt (Milk)(80.1%), Sugar, Peach (2.6%), Modified Starch, Water, Passion Fruit Concentrate, Pectin, Natural Flavouring Substances, Citric Acid, Sodium citrates)",,,,,
Harvey & Brockless,EG025,GOLDEN CROSS GOAT LOG 225G,,"Raw Goat Milk, lactic acid starter, microbial rennet, penicillin, charcoal ash,",,,,,
Harvey & Brockless,IN936,BLENDED SCOTCH WHISKEY 40% 5L JERRICAN,,Blended Scotch Whisky 40% ,,,,,
Harvey & Brockless,IN976,RUBY PORT 19.5% 20LTR,,"Ruby Port, Sulphur Dioxide",,,,,
Harvey & Brockless,DC049,CREME FRAICHE CROXTON MANOR 2KG,,"Milk, cream (Milk), lactic culture, preservative: potassium sorbate,",,,,,
Harvey & Brockless,DS036,COTTAGE CHEESE GRAHAMS 10KG,,"Milk, Skimmed Milk, Skimmed Milk Powder, Cream (Milk), Salt, Milk Protein, Preservative: potassium sorbate, Rennet, Lactic Cultures",,,,,
Harvey & Brockless,CA383,CHORIZO VENISON 5 WHL 425G GT GLEN,,"Venison, Spices [Paprika, Onion, Garlic, Peppers, Cumin , Smoked Paprika], Sea Salt, Preservative [Nitrite Salt].",,,,,
Harvey & Brockless,CA387,SALAMI VENISON GRN PEP SLC 90G GT GLEN,,"Wild Venison, Dried Paprika, Dried Onion, Dried Garlic, Black Pepper, Cloves, Chillies, Herbs, Whole Green Peppercorns, Sea Salt, Preservative [Sodium nitrite (E250), Sodium nitrate (E251)].",,,,,
Harvey & Brockless,CA663,SLOW COOKED HAM HOCK BONE IN 1.048KG,,"Ham Hock, White Wine Vinegar, Thyme Fresh, Coriander Seeds, Black Pepper, Bay Leaf/s.",,,,,
Harvey & Brockless,CA665,SLOW COOKED BBQ SPICED PULLED PORK 535G,,"Pork collar,  BBQ Spice Mix (Cumin , Paprika, Maize Starch, Sea Salt, Chilli Powder, Ground Ginger, Oregano , Garlic Powder, Onion Powder, Black Pepper), Butter (Milk), Honey",,,,,
Harvey & Brockless,CA667,SLOW COOKED GOTCHUJANG PORK BELLY 565G,,"Pork belly, Gotchujang Ketchup [Tomato Paste , Sugar, Spirit Vinegar, Mustard, Garlic Puree, Ginger Puree , Water, Maize Starch, Tomato Ketchup , Gochujang Style Paste , Tartrazine (E102), Azorubine (E122)], spice mix [Cayenne Pepper , Chilli Flakes , Cornstarch , Sea Salt].",,,,,
Harvey & Brockless,EG000,MILK FRESH GOATS 1LTR,,Goat Milk,,,,,
Harvey & Brockless,IN852,FRESHLY SQUEEZED ORANGE JUICE 2.27LITRE,,Orange Juice,,,,,
Harvey & Brockless,EC787,TUNWORTH 250G,,"Milk, salt, starter culture, snimal rennet, penicillin candidum, ",,,,,
Harvey & Brockless,EC989,WINSLADE 230G,,Cheese (Milk),,,,,
Harvey & Brockless,IN495,SESAME OIL (TAIWANESE) 1.8L,,Sesame Oil,,,,,
Harvey & Brockless,IN402,SUN DRIED TOMATOES CHOPPED 10KG,,"Sundried Tomatoes, Salt",,,,,
Harvey & Brockless,MA203,TOMATO SEMI DRIED SEG 1.15KG DELLAMI,,"Tomato, Sunflower Oil, Garlic Flakes, Salt, Oregano, Acidity Regulator [Citric acid (E330)], Antioxidant [Ascorbic acid (E300)].",,,,,
Harvey & Brockless,MA233,TOMATO CHERRY SEMI DRIED 1.15KG DELLAMI,,"Cherry tomato, sunflower oil, salt, acidity regulator [citric acid (E330)], rosemary, antioxidant [ascorbic acid (300)], chilli",,,,,
Harvey & Brockless,IN374,OLIVE BLACK FACON GREEK STYLE 22/25 5KG,,"Olives, Salt",,,,,
Harvey & Brockless,IN971,HENDERSON'S RELISH 4.55LTR,,"Water, Spirit Vinegar,Sugar, Colour � Caramel E150c, Sugar Syrup, Salt, Tamarinds, Acetic Acid � Acid, Cayenne Pepper, Cloves, Sweetener � Saccharin, Garlic Oil.",,,,,
Harvey & Brockless,CH866,IVY SOLSTIS TENNIS BALL DOMES C/45,,"White Chocolate (Sugar, Cocoa Butter, Whole Milk Powder, Soya Lecithin, Natural Vanilla Flavouring), Green Cocoa Butter (Cocoa Butter, Tartrazine, Indigo Carmine, Brilliant Blue) *",,,,,
Harvey & Brockless,EB343,BRIGHTON BLUE WHEEL 3.8KG,,"Milk, salt, microbial rennet, starter cultures, moulds",,,,,
Harvey & Brockless,EC765,SAINT GILES WEDGE 150G,,"Cheese (Milk, Annatto Norbixin)",,,,,
Harvey & Brockless,SC008,BLACK CROWDIE 500G,,"Pasteurised Cow's Milk, Cream, Oats, Cracked Black Pepper, Salt, Starter Culture, Preservative [Potassium sorbate (E202)]",,,,,
Harvey & Brockless,SC083,CHEDDAR TAIN 1KG,,"Pasteurised Cow's Milk, Salt, Mesophilic Culture, Animal Rennet, Firming Agent : Calcium Chloride, Lard",,,,,
Harvey & Brockless,WE648,HAFOD WHOLE ORGANIC 10KG,,"Unpasteurised Organic Cow's Milk, Salt, Animal Rennet, Bulk Starter, Lard",,,,,
Harvey & Brockless,IN888,SKINLESS RED PEPPERS 2.5KG,,"Red Pepper, Sodium Chloride, Calcium Chloride, Acidity Regulator Citric Acid",,,,,
Harvey & Brockless,IN242,BASIL PUREE CARERRA 24KG,,"Basil leaves, Sunflower oil, Salt, Antioxidant (Ascorbic acid) ",,,,,
Harvey & Brockless,IN910,BASIL PUREE CARERRA 1000KG,,"Basil leaves, Sunflower oil, Salt, Antioxidant (Ascorbic acid) ",,,,,
Harvey & Brockless,IN945,WILD GARLIC PUREE 24KG,,"Wild Garlic, Sunflower oil, Salt, Antioxidant (Ascorbic acid), Acidity Regulator (Lactic acid) ",,,,,
Harvey & Brockless,IN665,VEGETABLE STOCK POWDER 4KG,,"Salt, sugar, yeast extract, dried vegetables (17%) (onion, carrot, leek), sunflower oil, ground turmeric, black pepper, parsley seed oil.",,,,,
Harvey & Brockless,EC007,BURGER SLICES (84) 1.033KG,,"Cheddar cheese (Milk), cheese (Milk), skimmed milk, skimmed milk powder, emulsifyng salts, butter, acidity regulator(E330), salt, sunflower lecithin, paprika extract, carotene",,,,,
Harvey & Brockless,SC109,APPLESMOKE 900G,,"Pasteurised Cow's Milk, Salt, Smoke AFS, Microbial Rennet, Starter.",,,,,
Harvey & Brockless,SS274,APPLE CLUB CHEDDAR GARLIC 200G C/6,,"Pasteurised Cow�s Milk, Garlic Puree, Salt, Microbial Starters, Vegetarian Rennet.",,,,,
Harvey & Brockless,SS278,APPLE CLUB CHEDDAR LIQUER 200G C/6,,"Pasteurised Cow�s Milk, Salt, Microbial Starters, Vegetarian Rennet, Whisky, Brandy, Whisky Flavouring.",,,,,
Harvey & Brockless,SS282,PEAR CLUB CHEDDAR LIQUER 200G C/6,,"Pasteurised Cow�s Milk, Salt, Microbial Starters, Vegetarian Rennet, Schnapps, Brandy, Pear Flavouring",,,,,
Harvey & Brockless,IN081,SUGAR PARROT WHITE 1KG,,Cane Sugar,,,,,
Harvey & Brockless,IR002,CROZIER BLUE 750G,,"Ewe's milk, salt, vegetarian rennett, microbial culture, calcium chloride",,,,,
Harvey & Brockless,IR004,CROZIER BLUE 175G,,"Ewe's milk, salt, vegetarian rennett, microbial culture, calcium chloride",,,,,
Harvey & Brockless,IR025,CASHEL BLUE 1.6KG,,"Cows Milk, salt, starter cultures, calcium chloride (E509), microbial rennet (trace), blue mould",,,,,
Harvey & Brockless,IR092,CASHEL BLUE WRAPPED PORTION 250G,,"Cows Milk, salt, starter cultures, calcium chloride (E509), microbial rennet (trace), blue mould",,,,,
Harvey & Brockless,EC451,CHEDDAR TRUCKLE MONTGOMERY 2.3KG,,"Cheese (Milk, Lard)",,,,,
Harvey & Brockless,EC855,CHEDDAR MONTGOMERY 27KG,,"Cheese (Milk, Lard)",,,,,
Harvey & Brockless,SC035,ISLE OF MULL CHEDDAR 27KG,,"Cheese (Milk, Lard)",,,,,
Harvey & Brockless,EC714,FRANCIS 800G,,"Milk, salt, rennet, starter, preservative [lysozyme (E1105)]",,,,,
Harvey & Brockless,IN673,GOCHUJANG STYLE PASTE 15KG,,"Glucose Syrup, Water, Black Beans (Soya), Fructose, Red Peppers, Soya Sauce Powder (Soya Sauce, Maltodextrin, Salt), Sugar, Rapeseed Oil, Onion Powder, Onion Juice, Tomato Powder (Tomatoes, Silicon Dioxide), White Wine Vinegar (Sulphites), Cayenne Pepper, Salt, Acetic Acid, Paprika Extract (Paprika, Sunflower Oil), Rice Flour",,,,,
Harvey & Brockless,IN934,VEGETABLE STOCK PASTE 06 V 0022 15KG,,"Carrot Juice Concentrate, Mushroom Concentrate (Mushroom, Salt), Onion Powder, Salt, Onion Juice, Water, Black Pepper.",,,,,
Harvey & Brockless,IN210,GARLIC PUREE READY TO EAT 10KG,,Garlic Puree,,,,,
Harvey & Brockless,IN226,GINGER PUREE READY TO EAT 10KG,,"Ginger, Salt, Citric Acid",,,,,
Harvey & Brockless,BI022,BISCUIT BATH OLIVER 225G,,"Flour (Wheat Flour, Calcium, Iron, Niacin, Thiamin), Butter Oil (Milk), Vegetable Oil (Palm), Raising Agent (Ammonium Bicarbonate), Salt, Dried Whole Milk, Barley Malt Extract, Yeast.",,,,,
Harvey & Brockless,XX535,POLENTA YELLOW  500G MOLINO PEILA,,Corn Flour,,,,,
Harvey & Brockless,EC933,Z STAMP E. MATURE CHEDDAR 12X200G,,Cheese (Milk),,,,,
Harvey & Brockless,EN879,BLACKSTONE VINTAGE CHEDDAR 20KG,,Cheese (Milk),,,,,
Harvey & Brockless,SS521,CHEDDAR TRUCKLE TOTTENHAM 200G C/12,,Cheese (Milk),,,,,
Harvey & Brockless,DU031,GOUDA RINDLESS BLOCK 3KG,,Cheese (Milk),,,,,
Harvey & Brockless,DU067,GOUDA SLICE 20GX50 PREPACK 1KG,,Cheese (Milk),,,,,
Harvey & Brockless,SW568,EMMENTAL SLICES 50X20G,,Cheese (Milk),,,,,
Harvey & Brockless,SW598,EMMENTAL BLOCK DUBAI 14.5KG,,Cheese (Milk),,,,,
Harvey & Brockless,DY174,YOGHURT FRUIT MIXED KATY RODGERS 6X490G,,"Blackcurrant yogurt (Milk, Blackcurrant (14%), sugar), Raspberry yogurt (Milk, Raspberries (14%), sugar), Rhubarb yogurt (Milk, Rhubarb (12%), sugar)",,,,,
Harvey & Brockless,EC043,CHEDDAR KEENS WHOLE 27KG,,"Cheese (Milk, Lard)",,,,,
Harvey & Brockless,DB180,KERRYMAID MINI PORTIONS SPREAD 4X96X10G,,"Vegetable Oils, Water, Salt, Reconstituted Buttermilk, Emulsifier [Mono-& Di-Glycerides (E471)], Stabiliser [Sodium Alginate E401)], Preservative [Potassium sorbate (E202)], 
Colour [Natural Carotene (E160a)], Vitamin A, Vitamin D.",,,,,
Harvey & Brockless,EC897,ROLLRIGHT MINI 250G,,Cheese (Milk),,,,,
Harvey & Brockless,EC904,ROLLRIGHT MINI 400G,,Cheese (Milk),,,,,
Harvey & Brockless,EC908,ROLLRIGHT 1.2KG,,Cheese (Milk),,,,,
Harvey & Brockless,IN817,STERILISED BEETROOT 90C COOKED 2.5KG,,"Beetroot, Rapeseed Oil.",,,,,
Harvey & Brockless,IN003,GLUCOSE SYRUP 12.5KG,,"Dextrose, Maltose, Triose, Higher Sugars, Sulphur Dioxide.",,,,,
Harvey & Brockless,IN109,SPRAYLIX  ONE SPRAY 600ML,,"Rapeseed Oil, Emulsifier (E322), Vegetable Wax, Antioxidant (E306), gas (Butane, Propane)",,,,,
Harvey & Brockless,IN202,SALT SEA COARSE 25KG,,Sea Salt,,,,,
Harvey & Brockless,IN273,RAISINS CALIFORNIA SUNDRIED 12.5KG,,"Raisins, Sunflower oil.",,,,,
Harvey & Brockless,IN471,TAMARI SAUCE 20LTR,,"Soybeans (48.9%), Water, Salt, Alcohol, Koji Spores",,,,,
Harvey & Brockless,IN656,ALLSPICE POWDER 1KG,,Allspice,,,,,
Harvey & Brockless,IN712,CINNAMON STICK 8CM 1KG,,Cassia Cinnamon,,,,,
Harvey & Brockless,IN716,CLOVES GROUND 2.5KG,,Cloves,,,,,
Harvey & Brockless,IN719,MAPLE SYRUP 25KG,,Maple Syrup,,,,,
Harvey & Brockless,IN740,CORIANDER SEEDS HEAT TREATED 25KG,,Coriander,,,,,
Harvey & Brockless,IN755,DILL TIPS DRIED 1KG,,Dill tips,,,,,
Harvey & Brockless,IN841,GROUND FENUGREEK 25KG,,Fenugreek,,,,,
Harvey & Brockless,IN854,DICED APRICOTS WITH SULPHITES 12.5KG,,"Dried Apricots, Rice Flour, Preservative (Sulphur Dioxide).",,,,,
Harvey & Brockless,IN859,CHINESE FIVE SPICE PREMIUM BLEND 1KG,,"Fennel, Cassia, Star Anise, Black Pepper, Cloves",,,,,
Harvey & Brockless,DY011,YOGHURT GREEK 5KG,,"Skimmed cow�s milk, milk cream, milk proteins, yoghurt culture",,,,,
Harvey & Brockless,GR012,FETA KOLIOS GREEK 200G,,"Sheep & goat's milk, salt, culture, microbial rennett, ",,,,,
Harvey & Brockless,GR126,FETA BARREL AGED 200G,,"Sheep & goat's milk, salt, culture, microbial rennett, ",,,,,
Harvey & Brockless,GR129,FETA 1.8KG,,"Sheep & goat's milk, salt, culture, microbial rennett, ",,,,,
Harvey & Brockless,GR135,KOLIOS FETA DICED 6 X 500G,,"Sheep & goat's milk, salt, culture, microbial rennett, ",,,,,
Harvey & Brockless,IN870,INULIN ORAFTI GR 25KG,,Inulin,,,,,
Harvey & Brockless,EC738,BRIE WEST COUNTRY CROXTON MANOR 1.1KG,,Cheese (Milk),,,,,
Harvey & Brockless,EC740,CAMEMBERT SOMERSET CRICKET ST  WORC 220G,,Cheese (Milk),,,,,
Harvey & Brockless,EG011,CAPRICORN GOAT 100G,,Cheese (Goat Milk),,,,,
Harvey & Brockless,CA157,SALAMI NAPOLI WHL 1.5KG GALBANI,,"pork, salt, dextrose, flavours, spices, preservatives (E252, E250).",,,,,
Harvey & Brockless,FC443,CAMEMBERT PRESIDENT PTN 30G X 8,,Cheese (Milk),,,,,
Harvey & Brockless,FC986,BRIE PLAISIR DE ROY 60% 1KG,,Cheese (Milk),,,,,
Harvey & Brockless,IT029,MASCARPONE GALBANI TUB 500G,,"Cream , milk, acidity regulator [citric acid]",,,,,
Harvey & Brockless,IT033,MASCARPONE GALBANI 2KG,,"Cream , milk, acidity regulator [citric acid]",,,,,
Harvey & Brockless,IT046,MOZZARELLA BLOCK COMMERCIAL 12X1KG,,"Pasteurised cow's milk, salt, rennet, acidity regulator: citric acid",,,,,
Harvey & Brockless,IT076,RICOTTA GALBANI 250G,,"Whey, milk cream, salt, acidity regulators [citric acid (E330, lactic acid (E270)]",,,,,
Harvey & Brockless,IT829,MOZZARELLA MAXI GALBANI 8 X 250G,,"Mozzarella Cheese (Milk, Citric Acid)",,,,,
Harvey & Brockless,CA351,SALAMI RED WINE & PEPPER SLC 90G SUFFOLK,,"Pork, Salt, Spices Extract, Red Wine [Preservative: sulphur dioxide, potassium metabisulphite], Dextrose, Garlic Powder, Peppercorns, Antioxidant [Sodium ascorbate (E301)], Preservative [Sodium nitrite (E250)].",,,,,
Harvey & Brockless,CA353,CHORIZO  SLC 90G SUFFOLK,,"Pork, Salt, Paprika, Spices, Herbs, Dextrose, Garlic, Antioxidant: Sodium Ascorbate, Sodium Nitrite.",,,,,
Harvey & Brockless,CA357,SALAMI ROSEMARY  WHL 1KG SUFFOLK,,"Pork, Salt, Spices, Dextrose, Rosemary, Garlic Powder, Antioxidant [Sodium ascorbate (E301)], Preservative [Sodium nitrite (E250)], Collagen Casing.",,,,,
Harvey & Brockless,IT771,GRANA PADANO WHEEL 34.5KG APPROX,,"Milk, salt, animal rennet, preservative [lysozyme (E1105)]",,,,,
Harvey & Brockless,IT857,GRANA PADANO 14 MONTH 2KG,,"Milk, salt, animal rennet, preservative [lysozyme (E1105)]",,,,,
Harvey & Brockless,IT012,MOZZ BUFF LAVERSTOKE 15X100G,,"Mozzarella Cheese (Buffalo Milk), Brine (Water, Salt, Acidity Regulator: Lactic Acid)",,,,,
Harvey & Brockless,IN611,PERI SEEDS & GRAINS 6 X 500G,,"Sunflower Seeds, Pumpkin Seeds, Quinoa, Millet, Amarant Grain, Savoury Sauce (Water, Soya , Salt, Spirit Vinegar), Rapeseed, Hemp, Golden Linseed, Brown Linseed, Spice Mix (Garlic, Salt, Chilli, Onion, Basil), Chilli Powder.",,,,,
Harvey & Brockless,IN616,SUNFLOWER SEEDS TOASTED 20KG,,Sunflower Seeds,,,,,
Harvey & Brockless,IN791,FOUR SEED MIX 2KG C/4,,"Sunflower Seeds, Pumpkin Seeds, Brown Linseed,Golden Linseed",,,,,
Harvey & Brockless,IN077,QUAILS EGGS IN BRINE 45-48,,"Quail Eggs, Brine (Water, Salt (3.5%), Ascorbic Acid, Lactic Acid)",,,,,
Harvey & Brockless,MM074,PEPPERCORNS GREEN IN BRINE 850G,,"Green peppers, Water, Salt",,,,,
Harvey & Brockless,OG112,OLIVE KALAMATA PITTED IN BRINE 10KG,,"Kalamata Olives, Water, Salt, Wine Vinegar, Extra Virgin Olive Oil",,,,,
Harvey & Brockless,DA106,OIL OLIVE PICUAL EX V 1LTR DELLAMI,,Extra virgin olive oil,,,,,
Harvey & Brockless,DA405,OIL OLIVE LUCA/LEFKTRO EX V 5LTR DELLAMI,,Extra virgin olive oil,,,,,
Harvey & Brockless,DA407,OIL BLEND LAILA  5LTR DELLAMI,,"Sunflower Oil, Extra Virgin Olive Oil",,,,,
Harvey & Brockless,HB002,OIL OLIVE ITALIAN EX V 500ML BARBERA,,Extra virgin olive oil,,,,,
Harvey & Brockless,HF056,OIL OLIVE FRENCH EX V 1LTR LE BLANC,,Extra virgin olive oil,,,,,
Harvey & Brockless,HM307,OIL TRUFFLE WHITE INF 250ML DELLAMI,,"Extra virgin olive oil, olive oil, white truffle flavouring, white truffle",,,,,
Harvey & Brockless,HM310,OIL TRUFFLE PIG BLACK 5LTR,,"Extra virgin olive oil, olive oil, black truffle flavouring, black truffle",,,,,
Harvey & Brockless,IN257,VINEGAR WHITE WINE 6% 1000LTR,,White Wine Vinegar,,,,,
Harvey & Brockless,IN700,LUSIA EX VIRGIN OLIVE OIL 1000LTR,,Extra Virgin Olive Oil,,,,,
Harvey & Brockless,IN974, OIL OLIVE EX V 5LTR (PRODUCTION ONLY),,Extra Virgin Olive Oil,,,,,
Harvey & Brockless,VM002,VINEGAR WHITE WINE  5LTR LEFKTRO,,White wine vinegar,,,,,
Harvey & Brockless,VM006,SHERRY VINEGAR (CAPIRETE) 5LTR,,"Sherry Vinegar, Sulphite Ammonia Caramel, Sulphur Dioxide",,,,,
Harvey & Brockless,VM203,VINEGAR CABERNET SAUVIGNON  500ML FORUM,,"Wine Vinegar, Grape Juice, Sulphur Dioxide",,,,,
Harvey & Brockless,VM208,WINE  COOKING RED  5LTR  TEMPRANILLO,,"Partially De-Alcoholised Red Wine of Tempranillo 1.2% ABV, Concentrated Grape Must, Salt, Potassium Metabisulphite.",,,,,
Harvey & Brockless,VM218,VINEGAR SHERRY SUPHITE FREE 5 LITRE,,"Sherry Vinegar, Sulphite Ammonia Caramel.",,,,,
Harvey & Brockless,EC859,RED LEICESTER SPARKENHOE 10KG,,"Cheese (Milk, Colour: Annatto, Lard)",,,,,
Harvey & Brockless,DY179,GREEK STYLE YOG POT 5% 150G X 12,,"Raw Milk, Skimmed Milk Powder, Culture",,,,,
Harvey & Brockless,CA517,SMOKED SALMON L CUT CHAPEL & SWAN 400G,,"Salmon, salt, real oak smoke",,,,,
Harvey & Brockless,CA644,HOT SMOKED TROUT 850G CHAPEL SWAN,,"Trout (Fish), Salt, Dark Brown Soft Sugar",,,,,
Harvey & Brockless,CA651,SALMON BEETROOT CURED D-CUT 1.2KG C&SWAN,,"Salmon (Fish), Salt, Sugar, White Pepper, Beetroot, Dill",,,,,
Harvey & Brockless,DA248,OLIVE SMOKED NATURAL MIX PITTED 500G,,"Olives, Oil",,,,,
Harvey & Brockless,EB113,STILTON WHOLE LONG CLAWSON 8KG,,Cheese (Milk),,,,,
Harvey & Brockless,EB165,STILTON BLUE RING CLAWSON ENDS OFF 2KG,,Cheese (Milk),,,,,
Harvey & Brockless,EB183,WHITE STILTON LONG CLAWSON 1.25KG,,Cheese (Milk),,,,,
Harvey & Brockless,EB220,STILTON JAR CLAWSON 6 X 225G,,Cheese (Milk),,,,,
Harvey & Brockless,EB356,STILTON WEDGES LONG CLAWSON 220G,,Cheese (Milk),,,,,
Harvey & Brockless,EC483,COTSWOLD 1KG,,"Double Gloucester (Milk, Salt, Annatto Norbixin, Starter Culture, Rennet,  Calcium chloride ), Water, Onion, Chives.",,,,,
Harvey & Brockless,EC572,HUNTSMAN 1.9KG,,"Pasteurised Cow�s Milk, Salt, Vegetarian Rennet, Dairy Cultures, Colour: Annatto Norbixin, Penicillium Roqueforti",,,,,
Harvey & Brockless,EC753,STILTON/W MANGO & GINGER CARNIVAL 1.1KG,,"White Stilton � (Milk), Dehydrated Mango [(Mango, Sugar, Acidity Regulator (Citric Acid)], Crystallised Ginger [(Ginger, Sugar, Acidity Regulator (Citric Acid), Preservatives (Sodium Bicarbonate, Sodium Metabisulphite)], Mango Flavour (Propylene Glycol, Natural Flavouring).",,,,,
Harvey & Brockless,EC841,WINDSOR RED 1.1KG,,"Mild Cheddar  [Milk], Ruby Port contains (Port Wine, Sulphites), Brandy, Colour [Cochineal (E120)], Water.",,,,,
Harvey & Brockless,EC875,RUTLAND RED 900G,,"Pasteurised Cow�s Milk, Salt, Colour [Annatto Norbixin] , Starter Culture, Vegetarian Rennet.",,,,,
Harvey & Brockless,EC077,YARG CORNISH LARGE 3.3KG,,"Milk, salt, nettle leaves, starter culture, vegetarian rennet, calcium chloride, penicillin candidum",,,,,
