,Supplier,Product Code,Product Name,Case Size,Ingredients,MissingName,MatchedName,Main,CO2perKG
1770,"['water nan%', 'red wine 12.8%', 'veal jus 8.5%', 'ruby port nan%', 'shallots nan%', 'brandy nan%', 'thyme nan%', 'salt sea coarse nan%', 'rosemary. nan%', 'spanish red wine nan%', 'sulphite nan%', 'veal stock water nan%', 'veal juice nan%', 'veal fat nan%', 'carrot nan%', 'tomato nan%', 'mushroom nan%', 'garlic) nan%', 'ruby port nan%', 'sulphur dioxid nan%', 'brandy nan%', 'colour: plain caramel e150a nan%']",HS658,TIC RED WINE JUS 2 X 3KG,,"water, red wine (12.8%) (spanish red wine, sulphites), veal jus (8.5%) [veal stock (water, veal juice, veal fat, carrot, tomato, mushroom, garlic), beef stock (water, beef stock), modified tapioca starch, salt, sugar, flavouring, yeast extract, colour (caramel), sunflower oil], ruby port (ruby port, sulphur dioxide), shallots, brandy [brandy, colour: plain caramel (e150a)], thyme, salt sea coarse, rosemary.","['red wine', 'veal jus', 'ruby port', 'salt sea coarse', 'rosemary.', 'spanish red wine', 'sulphite', 'veal stock water', 'veal juice', 'veal fat', 'garlic)', 'ruby port', 'sulphur dioxid', 'colour: plain caramel e150a']","['shallots->shallot', 'brandy->brandy, cognac', 'thyme->thyme, dried', 'carrot->carrot, raw', 'tomato->tomato, dried', 'mushroom->mushroom, raw', 'brandy->brandy, cognac']","['water', 'shallot', 'brandy, cognac', 'thyme, dried', 'carrot, raw', 'tomato, dried', 'mushroom, raw', 'brandy, cognac']",2.1120511250000003
1771,"['mayonnaise nan%', 'cornichons nan%', 'capers nan%', 'water nan%', 'lemon juice concentrate nan%', 'dill nan%', 'coarse sea salt nan%', 'cracked black pepper. nan%', 'rapeseed oil nan%', 'water nan%', 'spirit vinegar nan%', 'sugar nan%', 'maize starch nan%', 'free range egg yolk powder nan%', 'stabiliser xanthan gum e415) nan%', 'cornichons nan%', 'water nan%', 'salt nan%', 'acidity regulator: acetic acid nan%', 'antioxidant: sulphur dioxide nan%', 'firming agent: calcium chloride nan%', 'brine white wine vinegar nan%', 'capers nan%', 'water nan%', 'salt nan%', 'white wine vinega nan%']",HS659,SAUCE TARTARE  1KG H&B KITCHEN,,"mayonnaise (rapeseed oil, water, spirit vinegar, sugar, maize starch, free range egg yolk powder, stabiliser [xanthan gum (e415)], salt), cornichons (cornichons, water, salt, acidity regulator: acetic acid, antioxidant: sulphur dioxide, firming agent: calcium chloride, brine (white wine vinegar, water)), capers (capers, water, salt, white wine vinegar), water, lemon juice concentrate, dill, coarse sea salt, cracked black pepper.","['coarse sea salt', 'cracked black pepper.', 'spirit vinegar', 'maize starch', 'free range egg yolk powder', 'stabiliser xanthan gum e415)', 'acidity regulator: acetic acid', 'antioxidant: sulphur dioxide', 'firming agent: calcium chloride', 'brine white wine vinegar', 'white wine vinega']","['lemon juice concentrate->lemon juice', 'dill->dill, raw', 'sugar->sugar, white']","['mayonnaise', 'cornichons', 'capers', 'water', 'lemon juice', 'dill, raw', 'rapeseed oil', 'water', 'sugar, white', 'cornichons', 'water', 'salt', 'capers', 'water', 'salt']",1.432033333333333
1772,"['water nan%', 'coconut milk nan%', 'onion nan%', 'tomato paste nan%', 'rapeseed  oil nan%', 'ginger puree nan%', 'garlic puree nan%', 'sea salt nan%', 'medium curry powder nan%', 'lemon juice concentrate nan%', 'ground turmeric nan%', 'ground cinnamon nan%', 'fennel seeds nan%', 'cumin seeds nan%', 'ground cardamom nan%', 'maize starch nan%', 'bay leaves nan%', 'coconut extract nan%', 'wate nan%', 'ginger nan%', 'salt nan%', 'acidity regulator: citric aci nan%', 'coriander nan%', 'turmeric nan%', 'fenugreek nan%', 'salt nan%', 'chilli nan%', 'garlic nan%', 'cumin nan%', 'fennel black pepper nan%', 'coriande nan%']",HS660,TIC KERALAN 2 X 3KG,,"water
coconut milk (coconut extract, water)
water
onion
tomato paste
rapeseed  oil
ginger puree (ginger, salt, acidity regulator: citric acid)
garlic puree
sea salt
medium curry powder (coriander, turmeric, fenugreek, salt, chilli, garlic, cumin, fennel black pepper, coriander)
lemon juice concentrate
ground turmeric
ground cinnamon 
fennel seeds
cumin seeds
ground cardamom
maize starch
bay leaves","['rapeseed  oil', 'ginger puree', 'garlic puree', 'medium curry powder', 'ground turmeric', 'ground cinnamon', 'cumin seeds', 'ground cardamom', 'maize starch', 'bay leaves', 'coconut extract', 'acidity regulator: citric aci', 'fenugreek', 'fennel black pepper']","['onion->red onion', 'tomato paste->tomato paste, concentrated', 'sea salt->salt', 'lemon juice concentrate->lemon juice', 'wate->water', 'ginger->ginger root, raw', 'coriander->coriander, dried', 'chilli->chilli cheese tops', 'garlic->garlic, raw', 'coriande->coriander, dried']","['water', 'coconut milk', 'red onion', 'tomato paste, concentrated', 'salt', 'lemon juice', 'fennel seeds', 'water', 'ginger root, raw', 'salt', 'coriander, dried', 'turmeric', 'salt', 'chilli cheese tops', 'garlic, raw', 'cumin', 'coriander, dried']",1.3131444444444444
1773,"['yoghurt nan%', 'tomato paste nan%', 'sunflower oil nan%', 'sea salt nan%', 'ginger puree nan%', 'salt nan%', 'garlic puree nan%', 'black pepper nan%', 'oregano nan%', 'ground turmeric nan%', 'ground fennel nan%', 'ground coriander nan%', 'lemon juice concentrate nan%', 'allspice powder nan%', 'ground cardamom. nan%', 'skimmed milk nan%', 'skimmed milk solids nan%', 'cream milk) nan%']",HS661,SHISH TAWOOK MARINADE 5KG,,"yoghurt [skimmed milk, skimmed milk solids, cream (milk), starter culture], tomato paste, sunflower oil, sea salt, ginger puree, salt, garlic puree, black pepper, oregano, ground turmeric, ground fennel, ground coriander, lemon juice concentrate, allspice powder, ground cardamom.","['ginger puree', 'garlic puree', 'black pepper', 'ground turmeric', 'ground fennel', 'ground coriander', 'allspice powder', 'ground cardamom.', 'skimmed milk', 'skimmed milk solids', 'cream milk)']","['yoghurt->natural yoghurt', 'tomato paste->tomato paste, concentrated', 'sea salt->salt', 'oregano->oregano, dried', 'lemon juice concentrate->lemon juice']","['natural yoghurt', 'tomato paste, concentrated', 'sunflower oil', 'salt', 'salt', 'oregano, dried', 'lemon juice']",1.8024000000000002
1774,"['diced tomatoes nan%', 'water nan%', 'onion nan%', 'sundried tomato paste nan%', 'rapeseed oil nan%', 'tomato paste nan%', 'vegetable stock nan%', 'granulated sugar nan%', 'garlic puree nan%', 'coarse sea salt nan%', 'cracked black pepper nan%', 'tomatoes nan%', 'tomato juice nan%', 'acidity regulator: citric aci nan%', 'sunflower oil nan%', 'chopped sundried tomatoes contains sundried tomato nan%', 'salt] nan%', 'salt nan%', 'sugar nan%', 'yeast extract nan%', 'dried vegetables 17%) nan%']",HS988,LEON TOMATO SAUCE 1KG,,"diced tomatoes [tomatoes, tomato juice, acidity regulator: citric acid], water, onion, sundried tomato paste [sunflower oil, chopped sundried tomatoes contains [sundried tomato, salt] water], rapeseed oil, tomato paste, vegetable stock [salt, sugar, yeast extract, dried vegetables (17%) (onion, carrot, leek), sunflower oil, ground turmeric, black pepper, parsley seed oil], granulated sugar, garlic puree, coarse sea salt, cracked black pepper","['diced tomatoes', 'sundried tomato paste', 'garlic puree', 'coarse sea salt', 'cracked black pepper', 'acidity regulator: citric aci', 'chopped sundried tomatoes contains sundried tomato', 'salt]', 'yeast extract', 'dried vegetables 17%)']","['onion->red onion', 'tomato paste->tomato paste, concentrated', 'granulated sugar->sugar, brown', 'tomatoes->tomato, ripe, raw, origin unknown', 'tomato juice->tomato juice, canned', 'sugar->sugar, white']","['water', 'red onion', 'rapeseed oil', 'tomato paste, concentrated', 'vegetable stock', 'sugar, brown', 'tomato, ripe, raw, origin unknown', 'tomato juice, canned', 'sunflower oil', 'salt', 'sugar, white']",1.7609875
1775,"['rapeseed oil 45.9%', 'water 27.5%', 'soya milk 10.5%', 'horseradish 8.4%', 'white wine vinegar 3.0%', 'dijon mustard 2.1%', 'sea salt 1.4%', 'waxy maize starch 0.8%', 'lemon juice concentrate 0.3%', 'black pepper 0.2%', 'water nan%', 'organic soya bean nan%', 'water nan%', 'mustard seeds nan%', 'spirit vinegar nan%', 'sal nan%']",HS989,LEON SLAW DRESSING 2X2LTR,,"rapeseed oil (45,9%)
water (27.5%)
soya milk (water, organic soya beans) (10.5%)
horseradish (8.38%)
white wine vinegar (3.02%)
dijon mustard (water, mustard seeds, spirit vinegar, salt) (2.1%)
sea salt (1.4%)
waxy maize starch (0.76%)
lemon juice concentrate (0.3%)
black pepper (0.2%)","['soya milk', 'white wine vinegar', 'dijon mustard', 'waxy maize starch', 'black pepper', 'organic soya bean', 'spirit vinegar', 'sal']","['sea salt->salt', 'lemon juice concentrate->lemon juice']","['rapeseed oil', 'water', 'horseradish', 'salt', 'lemon juice', 'water', 'water', 'mustard seeds']",1.0475215861781848
1776,['pine nut kernals nan%'],IN247S,PINE NUTS   700G DELLAMI,,pine nut kernals,['pine nut kernals'],,,
1777,"['mozzarella cheese nan%', 'milk nan%', 'cream nan%', 'lactic acid nan%', 'sal nan%']",IT096,BURRATINA 125G C/15,,"mozzarella cheese (milk, cream, lactic acid, salt)","['mozzarella cheese', 'lactic acid', 'sal']","['milk->goat milk', 'cream->cream, whipping, 38 % fat']","['goat milk', 'cream, whipping, 38 % fat']",3.2700000000000005
1778,"['chicken stock nan%', 'modified tapioca starch nan%', 'glucose syrup nan%', 'yeast extract nan%', 'flavouring nan%', 'sugar nan%', 'salt nan%', 'colour (caramel) nan%', 'vegetable juice concentrate nan%', 'garlic. nan%', 'water nan%', 'chicken bone stock nan%', 'chicken fat nan%', 'sal nan%']",IN739,PREMIER CHICKEN JUS 10KG,,"chicken stock (water, chicken bone stock, chicken fat, salt), modified tapioca starch, glucose syrup, yeast extract, flavouring, sugar, salt, colour (caramel), vegetable juice concentrate, (carrot, onion), garlic.","['chicken stock', 'modified tapioca starch', 'glucose syrup', 'yeast extract', 'flavouring', 'colour (caramel)', 'vegetable juice concentrate', 'garlic.', 'chicken bone stock', 'chicken fat', 'sal']","['sugar->sugar, white']","['sugar, white', 'salt', 'water']",0.7734666666666666
1779,"['white wine nan%', 'sulphur dioxide nan%']",IN982,WINE WHITE DRY SPANISH 5LTR,,"white wine, sulphur dioxide","['white wine', 'sulphur dioxide']",,,
1780,"['double cream  (milk) 50.3%', 'dry white wine nan%', 'water nan%', 'shallots nan%', 'chicken jus 2.5%', 'white wine nan%', 'preservative: sulphur dioxid nan%']",HS665,CHICKEN VELOUTE 2X3KG,,"double cream (50.3%) (milk),
dry white wine (white wine, preservative: sulphur dioxide),
water, 
shallots, 
chicken jus (2.5%) (chicken stock [water, chicken bone stock, chicken fat, salt], modified tapioca starch, glucose syrup, yeast extract, flavouring, sugar, salt, colour: caramel, vegetable juice concentrate [carrot, onion], garlic, 
ruby port (port wine, preservative sulphur dioxide),
sea salt,
tarragon,
maize starch","['double cream  (milk)', 'dry white wine', 'chicken jus', 'white wine', 'preservative: sulphur dioxid']",['shallots->shallot'],"['water', 'shallot']",0.18615
1781,"['pasteurised cow nan%', 'goat and sheeps milk nan%', 'salt nan%', 'rennet nan%']",GR007,HALLOUMI STICKS X 48 C/9,,"pasteurised cow, goat and sheeps milk, salt, rennet","['pasteurised cow', 'goat and sheeps milk', 'rennet']",,['salt'],0.32
1782,"['pasteurised cow nan%', 'goat and sheeps milk nan%', 'salt nan%', 'rennet nan%']",GR141,HALLOUMI SLICES 12X83G APPROX C/10,,"pasteurised cow, goat and sheeps milk, salt, rennet","['pasteurised cow', 'goat and sheeps milk', 'rennet']",,['salt'],0.32
1783,"['cashew nan%', 'spring water nan%', 'macadamia nuts nan%', 'coconut oil nan%', 'rapeseed oil nan%', 'extra virgin olive oil nan%', 'salt nan%', 'garlic nan%', 'thyme nan%', 'black peppercorns nan%']",DM080,MACADAMIA WHITE (VEGAN) 150G C/6,,"cashew, spring water, macadamia nuts, coconut oil, rapeseed oil, extra virgin olive oil, salt, garlic, thyme, black peppercorns","['spring water', 'macadamia nuts', 'extra virgin olive oil', 'black peppercorns']","['cashew->cashew nuts, dry roasted', 'garlic->garlic, raw', 'thyme->thyme, dried']","['cashew nuts, dry roasted', 'coconut oil', 'rapeseed oil', 'salt', 'garlic, raw', 'thyme, dried']",1.7877
1784,"['cashew nan%', 'spring water nan%', 'macadamia nuts nan%', 'coconut oil nan%', 'rapeseed oil nan%', 'extra virgin olive oil nan%', 'salt nan%', 'garlic nan%', 'thyme nan%', 'black peppercorns nan%']",DM081,MACADAMIA WHITE (VEGAN) 1KG,,"cashew, spring water, macadamia nuts, coconut oil, rapeseed oil, extra virgin olive oil, salt, garlic, thyme, black peppercorns","['spring water', 'macadamia nuts', 'extra virgin olive oil', 'black peppercorns']","['cashew->cashew nuts, dry roasted', 'garlic->garlic, raw', 'thyme->thyme, dried']","['cashew nuts, dry roasted', 'coconut oil', 'rapeseed oil', 'salt', 'garlic, raw', 'thyme, dried']",1.7877
1785,['eggs nan%'],IN980,BURFORD BROWN MEDIUM EGGS 5X12,,eggs,,"['eggs->noodles, eggs']","['noodles, eggs']",1.15
1786,['almonds nan%'],BS409,TOASTED ALMOND FLAKES 1KG,,almonds,,,['almonds'],2.1233
1787,['pistachios nan%'],BS410,PISTACHIO SHELL OFF SKIN ON 1KG,,pistachios,,,['pistachios'],4.0647
1788,"['cashew nan%', 'salt nan%', 'rapeseed oil nan%']",BS411,ROASTED SALTED CASHEW NUTS 1KG,,"cashew, salt, rapeseed oil",,"['cashew->cashew nuts, dry roasted']","['cashew nuts, dry roasted', 'salt', 'rapeseed oil']",2.109
1789,['cheese (milk) nan%'],WE070,PERL LAS BLUE 200G,,cheese (milk),['cheese (milk)'],,,
1790,"['almonds 50.0%', 'sugar nan%', 'water nan%', 'invert sugar nan%', 'pistachio paste nan%', 'stabilizer: sorbitol nan%', 'natural vanilla flavour nan%', 'salt nan%', 'pistachios nan%', 'preservative: potassium sorbate nan%', 'emulsifier: soya lecithin nan%', 'sal nan%']",CH927,VAL PATE D'AMANDE DE PROVENCE 50% 4KG,,"almonds (50%), sugar, water, invert sugar, pistachio paste (pistachios, preservative: potassium sorbate, emulsifier: soya lecithin, salt), stabilizer: sorbitol, natural vanilla flavour, salt","['invert sugar', 'pistachio paste', 'stabilizer: sorbitol', 'natural vanilla flavour', 'preservative: potassium sorbate', 'emulsifier: soya lecithin', 'sal']","['sugar->sugar, white']","['almonds', 'sugar, white', 'water', 'salt', 'pistachios']",1.8597875000000001
1791,['chives 100.0%'],IN983,CHIVE RINGS 6MM UK HT CP647C 8KG,,chives (100%),,"['chives->chives, raw']","['chives, raw']",0.32
1792,['parsley 100.0%'],IN984,PARSLEY 3MM HT CP020PC 10KG,,parsley (100%),,"['parsley->parsley, raw']","['parsley, raw']",0.37
1793,['oregano 100.0%'],IN985,OREGANO RUBBED SS CP51OR 10KG,,oregano (100%),,"['oregano->oregano, dried']","['oregano, dried']",0.2881
1794,['pasteurised double cream nan%'],IN981,CREAM DOUBLE 15KG,,pasteurised double cream ,['pasteurised double cream'],,,
1795,"[""pasteurised cow's milk nan%"", 'pasteurised buffalo milk nan%', 'microbial rennet nan%']",EC733,BUFFALOMI 200G C/10,,"pasteurised cow's milk, pasteurised buffalo milk, microbial rennet","['pasteurised buffalo milk', 'microbial rennet']","[""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat']",0.61
1796,"[""pasteurised cow's milk cream nan%"", 'colture nan%']",DB216,LESCURE UNSALTED BUTTER PTN 15G C/100,,"pasteurised cow's milk cream, colture","[""pasteurised cow's milk cream"", 'colture']",,,
1797,"['date nan%', 'hazelnut & pumpkin seeds toast nan%', 'cherry nan%', 'almond & linseeds toast nan%', 'buttermilk nan%', 'wheat flour nan%', 'chopped dates 29%) nan%']",BI224,TOAST FOR CHEESE CATERING MIX CASE 12x100G ,,"date, hazelnut & pumpkin seeds toast [buttermilk, wheat flour, chopped dates (29%), hazelnuts (16%), pumpkin seeds (14%), honey, extra virgin olive oil, soft brown sugar, raising agent [sodium bicarbonate], full cream milk powder, sea salt], cherry, almond & linseeds toast [buttermilk, wheat flour, glace cherries contains [cherries (20%), glucose fructose syrup, concentrates contains [carrot, radish, blackcurrant, acidity regulator [citric acid]], almonds (14%), dried sweetened cranberries contains [cranberries, sugar, sunflower oil], linseeds (11%), honey, lemon juice, extra virgin olive oil, raising agent [sodium bicarbonate], sea salt], apricot, pistachio & sunflower seeds toast [buttermilk, wheat flour, dried apricots (30%) contains preservative [sulphites], sesame seeds (19%), pistachio nuts (6%), honey, soft brown sugar, extra virgin olive oil, raising agent [sodium bicarbonate], sea salt, sunflower seeds (0.5%), natural flavouring].","['hazelnut & pumpkin seeds toast', 'almond & linseeds toast', 'chopped dates 29%)']","['date->dates', 'cherry->cherry, raw', 'wheat flour->buckwheat flour']","['dates', 'cherry, raw', 'buttermilk', 'buckwheat flour']",1.1692333333333333
1798,"['butter milk nan%', 'wheat flour nan%', 'dried apricots  (sulphites) 31.0%', 'sesame seeds 20.0%', 'pistachio nuts 6.0%', 'honey nan%', 'soft brown sugar nan%', 'extra virgin olive oil nan%', 'raising agent (sodium bicarbonate) nan%', 'sea salt nan%', 'sunflower seeds 0.5%', 'natural flavouring nan%']",BI225,TOAST FOR CHEESE APRICOT CASE 12X100G ,,"butter milk, wheat flour, dried apricots (31%) (sulphites)
sesame seeds (20%), pistachio nuts (6%), honey, soft brown sugar, extra virgin olive oil, raising agent [sodium bicarbonate], sea salt, sunflower seeds (0.5%), natural flavouring ","['butter milk', 'dried apricots  (sulphites)', 'pistachio nuts', 'soft brown sugar', 'extra virgin olive oil', 'raising agent (sodium bicarbonate)', 'natural flavouring']","['wheat flour->buckwheat flour', 'sea salt->salt']","['buckwheat flour', 'sesame seeds', 'honey', 'salt', 'sunflower seeds']",1.2293275000000001
1799,"['cranberries 46.1%', 'orange juice 29.4%', 'demerara sugar 24.5%']",HS496,LEON CRANBERRY SAUCE 2KG,,"cranberries (46.1%), orange juice (29.4%), demerara sugar (24.5%)","['cranberries', 'demerara sugar']",,['orange juice'],1.5458
1800,"['sugar nan%', 'cocoa beans nan%', 'cocoa butter nan%', 'emulsifier: sunflower lecithin nan%', 'natural vanilla extract nan%']",CH928,VAL IVY SOLSTIS DARK 55% NOIR C/45 (48142),,"sugar, cocoa beans, cocoa butter, emulsifier: sunflower lecithin, natural vanilla extract","['cocoa beans', 'emulsifier: sunflower lecithin', 'natural vanilla extract']","['sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.59395
1801,"[""pasteurised cow's milk nan%"", 'salt nan%', 'microbial rennet nan%', 'lactic acid culture nan%']",WE071,SNOWDONIA ROCK STAR 150G,,"pasteurised cow's milk, salt, microbial rennet, lactic acid culture","['microbial rennet', 'lactic acid culture']","[""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
1802,"['vintage organic cheddar cheese (milk) nan%', 'black truffle sauce nan%', 'black truffle 70%) nan%']",EC559,GODMINSTER BLACK TRUFFLE VINTAGE CHEDDAR 200G,,"vintage organic cheddar cheese (milk), black truffle sauce [black truffle (70%), truffle oil (30%)]","['vintage organic cheddar cheese (milk)', 'black truffle sauce', 'black truffle 70%)']",,,
1803,"['cheddar cheese (milk) nan%', 'reduced fat cheese (milk) nan%', 'water nan%', 'skimmed milk powder nan%', 'emulsifying salts: sodium citrates (e331) nan%', 'emulsifying salts: polyphosphates (e452) nan%', 'emulsifying salts: diphosphates (e450) nan%', 'thickner: pectin (e440) nan%', 'salt nan%', 'preservative: potassium sorbate (e202) nan%']",SC190,SERIOUSLY STRONG SPREADBLE LIGHTER 8X125G,,"cheddar cheese (milk), reduced fat cheese (milk), water, skimmed milk powder, emulsifying salts: sodium citrates (e331), emulsifying salts: polyphosphates (e452), emulsifying salts: diphosphates (e450), thickner: pectin (e440), salt, preservative: potassium sorbate (e202), ","['cheddar cheese (milk)', 'reduced fat cheese (milk)', 'skimmed milk powder', 'emulsifying salts: sodium citrates (e331)', 'emulsifying salts: polyphosphates (e452)', 'emulsifying salts: diphosphates (e450)', 'thickner: pectin (e440)', 'preservative: potassium sorbate (e202)']",,"['water', 'salt']",0.1602
1804,"['cheddar (milk) 54.0%', 'water nan%', 'skimmed milk powder nan%', 'butter (milk) nan%', 'emulsifying salts sodium citrate (e331) nan%', 'emulsifying salts sodium polyphosphate (e452) nan%', 'emulsifying salts potassium and sodium diphosphate (e450) nan%', 'thickener: pectin (e440) nan%', 'preservative: potassium sorbate (e202) nan%']",SC191,SERIOUSLY STRONG SPREADBLE ORIGINAL 8X125G,,"cheddar (milk) 54%, water, skimmed milk powder, butter (milk), emulsifying salts sodium citrate (e331),emulsifying salts sodium polyphosphate (e452),emulsifying salts potassium and sodium diphosphate (e450), thickener: pectin (e440), preservative: potassium sorbate (e202)","['cheddar (milk)', 'skimmed milk powder', 'emulsifying salts sodium citrate (e331)', 'emulsifying salts sodium polyphosphate (e452)', 'emulsifying salts potassium and sodium diphosphate (e450)', 'thickener: pectin (e440)', 'preservative: potassium sorbate (e202)']",['butter (milk)->buttermilk'],"['water', 'buttermilk']",0.59615
1805,"['vintage cheddar cheese (milk) nan%', 'water nan%', 'skimmed milk powder nan%', 'butter (milk) nan%', 'emulsifying salts nan%', 'emulsifying salts: sodium citrates (e331) nan%', 'emulsifying salts: polyphosphates (e452) nan%', 'emulsifying salts: diphosphates (e450) nan%', 'thickner: pectin (e440) nan%', 'preservative: potassium sorbate (e202) nan%']",SC192,SERIOUSLY STRONG SPREADBLE VINTAGE 8X125G,,"vintage cheddar cheese (milk), 51%, water, skimmed milk powder, butter (milk), emulsifying salts, emulsifying salts: sodium citrates (e331), emulsifying salts: polyphosphates (e452), emulsifying salts: diphosphates (e450), thickner: pectin (e440), preservative: potassium sorbate (e202)","['vintage cheddar cheese (milk)', 'skimmed milk powder', 'emulsifying salts', 'emulsifying salts: sodium citrates (e331)', 'emulsifying salts: polyphosphates (e452)', 'emulsifying salts: diphosphates (e450)', 'thickner: pectin (e440)', 'preservative: potassium sorbate (e202)']",['butter (milk)->buttermilk'],"['water', 'buttermilk']",0.59615
1806,"['cheddar cheese (milk) 54.0%', 'water nan%', 'skimmed milk powder nan%', 'emulsifying salts nan%', 'butter (milk) nan%', 'thickner: pectin (e440) nan%', 'smoke flavouring nan%', 'preservative: potassium sorbate (e202) nan%', 'sodium citrates e331) nan%']",SC193,SERIOUSLY SPREADBLE SMOKEY 8X125G,,"cheddar cheese (milk) 54%, water, skimmed milk powder, emulsifying salts [sodium citrates (e331), polyphosphates (e452), diphosphates (e450)], butter (milk), thickner: pectin (e440), smoke flavouring, preservative: potassium sorbate (e202)","['cheddar cheese (milk)', 'skimmed milk powder', 'emulsifying salts', 'thickner: pectin (e440)', 'smoke flavouring', 'preservative: potassium sorbate (e202)', 'sodium citrates e331)']",['butter (milk)->buttermilk'],"['water', 'buttermilk']",0.59615
1807,"[""unpasteurised cow's milk nan%"", 'geotrichum yeast culture nan%', 'penicillium mould culture nan%', 'animal rennet nan%', 'cooking salt nan%', 'raw milk mascarpone 19.2%', 'summer truffle paste 0.1%']",EC065,TRUFFLED BARON BIGOD 250G,,"unpasteurised cow's milk, geotrichum yeast culture, penicillium mould culture, animal rennet, cooking salt, raw milk mascarpone (19.2%), summer truffle paste (0.075%)","[""unpasteurised cow's milk"", 'geotrichum yeast culture', 'penicillium mould culture', 'animal rennet', 'cooking salt', 'raw milk mascarpone', 'summer truffle paste']",,,
1808,['cheese (milk) nan%'],EB010,RAC STILTON JAR 200G C/6,,cheese (milk),['cheese (milk)'],,,
1809,"['cocoa mass 50.5%', 'sugar nan%', 'cocoa butter 13.5%', 'cocoa mass from ecuador 2.5%', 'emulsifier (soya lecithin) nan%', 'natural vanilla flavouring. nan%']",CH841,MONA LISA DARK CHOCOLATE DOME C/84,,"cocoa mass (50.5%), sugar, cocoa butter (13.5%), cocoa mass from ecuador (2.5%), emulsifier (soya lecithin), natural vanilla flavouring.","['cocoa mass from ecuador', 'emulsifier (soya lecithin)', 'natural vanilla flavouring.']","['cocoa mass->cocoa, powder', 'sugar->sugar, white']","['cocoa, powder', 'sugar, white', 'cocoa butter']",3.3952665000000004
1810,['cheese (milk) nan%'],FC422,BRILLAT SAVARIN FRAIS 200G,,cheese (milk),['cheese (milk)'],,,
1811,"['cheese nan%', 'milk nan%', 'lysozime eggs nan%']",EC743,ASHCOMBE 5.5KG,,"cheese (milk, lysozime (eggs))",['lysozime eggs'],"['cheese->blue cheese', 'milk->goat milk']","['blue cheese', 'goat milk']",2.92
1812,['cheese (milk) nan%'],EC792,EVENLODE 250G,,cheese (milk),['cheese (milk)'],,,
1813,"['mayonnaise nan%', 'water nan%', 'white wine vinegar nan%', 'cheese nan%', 'salted anchovies nan%', 'relish nan%', 'garlic puree nan%', 'sea salt nan%', 'black pepper. nan%', 'rapeseed oil nan%', 'salt nan%', 'sugar nan%', 'free range egg yolk nan%', 'spirit vinegar nan%', 'xanthan gum nan%', 'modified starch nan%', 'wate nan%', ""pasteurised cow's milk nan%"", 'salt nan%', 'microbial rennet nan%', 'starter cultur nan%', 'salted anchovies fish) nan%', 'water nan%', 'spirit vinegar nan%', 'sugar nan%', 'colour  caramel e150c nan%', 'sugar syrup nan%', 'salt nan%', 'tamarinds nan%', 'acetic acid  acid nan%', 'cayenne pepper nan%', 'cloves nan%', 'sweetener  saccharin nan%', 'garlic oi nan%', 'garlic nan%', 'citric aci nan%']",HS671,CAESAR DRESSING 1LTR,,"mayonnaise (rapeseed oil, salt, sugar, free range egg yolk, spirit vinegar, xanthan gum, modified starch, water), water, white wine vinegar, cheese (pasteurised cow's milk, salt, microbial rennet, starter culture), salted anchovies (salted anchovies (fish), olive oil, white wine vinegar), relish (water, spirit vinegar, sugar, colour � caramel e150c, sugar syrup, salt, tamarinds, acetic acid � acid, cayenne pepper, cloves, sweetener � saccharin, garlic oil), garlic puree (garlic, citric acid), sea salt, black pepper.","['white wine vinegar', 'salted anchovies', 'garlic puree', 'black pepper.', 'free range egg yolk', 'spirit vinegar', 'xanthan gum', 'modified starch', 'microbial rennet', 'starter cultur', 'salted anchovies fish)', 'spirit vinegar', 'colour  caramel e150c', 'sugar syrup', 'acetic acid  acid', 'cayenne pepper', 'sweetener  saccharin', 'garlic oi', 'citric aci']","['cheese->blue cheese', 'relish->ajvar, relish', 'sea salt->salt', 'sugar->sugar, white', 'wate->water', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat"", 'sugar->sugar, white', 'tamarinds->tamarind', 'garlic->garlic, raw']","['mayonnaise', 'water', 'blue cheese', 'ajvar, relish', 'salt', 'rapeseed oil', 'salt', 'sugar, white', 'water', 'milk, partly skimmed, 1.5 % fat', 'salt', 'water', 'sugar, white', 'salt', 'tamarind', 'cloves', 'garlic, raw']",1.7684
1814,"['pasteurised cows milk cream nan%', 'pasteurised cows skimmed milk nan%', 'salt nan%', 'lactic acid culture nan%']",DS080,ARLA CREAM CHEESE POT 50G X 8 C/12,,"pasteurised cow�s milk cream, pasteurised cow�s skimmed milk, salt
lactic acid culture","['pasteurised cows milk cream', 'pasteurised cows skimmed milk', 'lactic acid culture']",,['salt'],0.32
