,Supplier,Product Code,Product Name,Case Size,Ingredients,MissingName,MatchedName,Main,CO2perKG
1570,"['sugar 45.0%', 'cocoa beans 0.0%', 'cocoa butter 45.0%', 'glucose syrup 0.0%', 'pieces of crystallized violets 0.0%', 'blackcurrant puree 5.0%', 'redcurrant puree 5.0%', 'stabilizer 0.0%', 'd-sorbitol 0.0%', 'concentrated butter (milk) 0.0%', 'whole milk powder 0.0%', 'emulsifier (sunflower lecithin) 0.0%', 'violet flavoring 0.0%', 'natural vanilla extract. 0.0%', '5 0.0%', 'burgundy blackcurrant pulp 0.0%', 'sugar 100.0%', 'redcurrant pulp 0.0%', 'sugar 100.0%']",CH399,VAL GRANITE FRUIT VIOLETTE 2KG (33702),,"sugar, cocoa beans, cocoa butter, glucose syrup, pieces of crystallized violets (sugar, natural flowers, acacia gum, violet flavour, colours: e120, e132) (5,5%), blackcurrant puree (burgundy blackcurrant pulp, sugar) 5%, redcurrant puree (redcurrant pulp, sugar) 5%, stabilizer: d-sorbitol, concentrated butter (milk), whole milk powder, emulsifier (sunflower lecithin), violet flavoring, natural vanilla extract.","['cocoa beans', 'glucose syrup', 'pieces of crystallized violets', 'blackcurrant puree', 'redcurrant puree', 'stabilizer', 'd-sorbitol', 'concentrated butter (milk)', 'whole milk powder', 'emulsifier (sunflower lecithin)', 'violet flavoring', 'natural vanilla extract.', '5', 'burgundy blackcurrant pulp', 'redcurrant pulp']","['cocoa butter', 'sugar->sugar, white', 'sugar->sugar, white', 'sugar->sugar, white']","['sugar, white', 'cocoa butter', 'sugar, white', 'sugar, white']",1.6345550000000002
1571,"['sugar 33.3%', 'cocoa butter 33.3%', 'caramel 33.3%', 'whole milk powder 0.0%', 'cocoa beans 0.0%', 'emulsifier (sunflower lecithin). 0.0%', 'skimmed milk 0.0%', 'whey (milk) 0.0%', 'sugar 50.0%', 'butter (milk) 50.0%', 'flavoring 0.0%']",CH406,VAL CARAMELIA ESPRIT DE NOEL 12013 2KG,,"sugar, cocoa butter, caramel (skimmed milk, whey (milk), sugar, butter (milk), flavoring), whole milk powder, cocoa beans, emulsifier (sunflower lecithin). ","['caramel', 'whole milk powder', 'cocoa beans', 'emulsifier (sunflower lecithin).', 'skimmed milk', 'whey (milk)', 'flavoring']","['cocoa butter', 'sugar->sugar, white', 'sugar->sugar, white', 'butter (milk)->buttermilk']","['sugar, white', 'cocoa butter', 'sugar, white', 'buttermilk']",1.5946166666666668
1572,"['sugar 33.3%', 'cocoa butter 33.3%', 'whole milk powder 0.0%', 'water 33.3%', 'cherry plum brandy 0.0%', 'cocoa beans 0.0%', 'concentrated butter (milk) 0.0%', 'emulsifier (soya lecithin) 0.0%', 'colour (e161b) 0.0%', 'natural vanilla extract. 0.0%', '6 0.0%']",CH412,VALRHONA CHARDON MIRABELLE (465) 2KG,,"sugar, cocoa butter, whole milk powder, water, cherry plum brandy 60% (6,7%), cocoa beans, concentrated butter (milk), emulsifier (soya lecithin), colour (e161b), natural vanilla extract. ","['whole milk powder', 'cherry plum brandy', 'cocoa beans', 'concentrated butter (milk)', 'emulsifier (soya lecithin)', 'colour (e161b)', 'natural vanilla extract.', '6']","['cocoa butter', 'water', 'sugar->sugar, white']","['sugar, white', 'cocoa butter', 'water']",1.0627666666666666
1573,"['sugar 33.3%', 'cocoa butter 33.3%', 'whole milk powder 0.0%', 'grand marnier extract  vol. 0.0%', 'water 33.3%', 'cocoa beans 0.0%', 'colour (paprika extract) 0.0%', 'concentrated butter (milk) 0.0%', 'emulsifier (soya lecithin) 0.0%', 'natural vanilla extract. 0.0%', '7 0.0%']",CH415,VALRHONA CHARDON GRAND MARNIER (463) 2KG,,"sugar, cocoa butter, whole milk powder, grand marnier� extract 50% vol. (7, 8%), water, cocoa beans, colour (paprika extract), concentrated butter (milk), emulsifier (soya lecithin), natural vanilla extract.","['whole milk powder', 'grand marnier extract  vol.', 'cocoa beans', 'colour (paprika extract)', 'concentrated butter (milk)', 'emulsifier (soya lecithin)', 'natural vanilla extract.', '7']","['cocoa butter', 'water', 'sugar->sugar, white']","['sugar, white', 'cocoa butter', 'water']",1.0627666666666666
1574,"['cocoa beans 0.0%', 'sugar 33.3%', 'raspberry puree  13 33.3%', 'glucose syrup 0.0%', 'cocoa butter 0.0%', 'concentrated butter (milk) 33.3%', 'invert sugar 0.0%', 'hazelnuts 0.0%', 'stabilizer 0.0%', 'd-sorbitol 0.0%', 'emulsifier (soya lecithin) 0.0%', 'natural raspberry flavour 0.0%', 'natural vanilla extract 0.0%', 'colours . 0.0%', 'raspberry pulp 0.0%', 'sugar 100.0%', 'e120 0.0%', 'e171 0.0%']",CH422,VAL SENSATION POP FRAMBOISE (33671) 2KG,,"cocoa beans, sugar, raspberry puree (raspberry pulp, sugar) 13, 6%, glucose syrup, cocoa butter, concentrated butter (milk), invert sugar, hazelnuts, stabilizer: d-sorbitol, emulsifier (soya lecithin), natural raspberry flavour, natural vanilla extract, colours (e120, e171).","['cocoa beans', 'raspberry puree  13', 'glucose syrup', 'concentrated butter (milk)', 'invert sugar', 'hazelnuts', 'stabilizer', 'd-sorbitol', 'emulsifier (soya lecithin)', 'natural raspberry flavour', 'natural vanilla extract', 'colours .', 'raspberry pulp', 'e120', 'e171']","['cocoa butter', 'sugar->sugar, white', 'sugar->sugar, white']","['sugar, white', 'cocoa butter', 'sugar, white']",1.7293
1575,"['sugar 33.3%', 'cocoa butter 33.3%', 'whole milk powder 0.0%', 'passion puree  11 33.3%', 'concentrated butter (milk) 0.0%', 'glucose syrup 0.0%', 'invert sugar 0.0%', 'cocoa beans 0.0%', 'stabilizer 0.0%', 'd-sorbitol 0.0%', 'emulsifier (sunflower  lecithin) 0.0%', 'natural vanilla extract 0.0%', 'colour (e100). 0.0%', 'juice and passion pulp 0.0%', 'sugar 100.0%']",CH424,VALRHONA SENSATION POP PASSION 12071 2KG,,"sugar, cocoa butter, whole milk powder, passion puree (juice and passion pulp, sugar) 11, 7%, concentrated butter (milk), glucose syrup, invert sugar, cocoa beans, stabilizer: d-sorbitol, emulsifier (sunflower  lecithin), natural vanilla extract, colour (e100).","['whole milk powder', 'passion puree  11', 'concentrated butter (milk)', 'glucose syrup', 'invert sugar', 'cocoa beans', 'stabilizer', 'd-sorbitol', 'emulsifier (sunflower  lecithin)', 'natural vanilla extract', 'colour (e100).', 'juice and passion pulp']","['cocoa butter', 'sugar->sugar, white', 'sugar->sugar, white']","['sugar, white', 'cocoa butter', 'sugar, white']",1.7293
1576,"['sugar 25.0%', 'cocoa butter 25.0%', 'malted crunchy cereals  18 25.0%', 'caramel 0.0%', 'whole milk powder 25.0%', 'cocoa beans 0.0%', 'glazing agents 0.0%', 'emulsifier (soya lecithin). 0.0%', 'wheat flour 25.0%', 'sugar 25.0%', 'malted wheat flour 0.0%', 'wheat starch 0.0%', 'barley malt extract 25.0%', 'dried skimmed milk 0.0%', 'salt 25.0%', 'skimmed milk 0.0%', 'whey (milk) 0.0%', 'sugar 50.0%', 'butter (milk) 50.0%', 'flavoring 0.0%', 'maltodextrin 0.0%', 'shellac 0.0%']",CH446,VAL CROUSTIBILLE CARAMELIA 11786 2KG,,"sugar, cocoa butter, malted crunchy cereals (wheat flour, sugar, malted wheat flour, wheat starch, barley malt extract, dried skimmed milk, salt) 18, 1%, caramel (skimmed milk, whey (milk), sugar, butter (milk), flavoring), whole milk powder, cocoa beans, glazing agents (maltodextrin, shellac), emulsifier (soya lecithin). ","['malted crunchy cereals  18', 'caramel', 'whole milk powder', 'cocoa beans', 'glazing agents', 'emulsifier (soya lecithin).', 'malted wheat flour', 'wheat starch', 'dried skimmed milk', 'skimmed milk', 'whey (milk)', 'flavoring', 'maltodextrin', 'shellac']","['cocoa butter', 'sugar->sugar, white', 'barley malt extract', 'salt', 'wheat flour->buckwheat flour', 'sugar->sugar, white', 'sugar->sugar, white', 'butter (milk)->buttermilk']","['sugar, white', 'cocoa butter', 'buckwheat flour', 'sugar, white', 'barley malt extract', 'salt', 'sugar, white', 'buttermilk']",1.4410875
1577,"['cocoa butter 50.0%', 'whole milk powder 0.0%', 'sugar 50.0%', 'emulsifier (soya lecithin) 0.0%', 'natural vanilla extract. 0.0%']",CH839,VAL OPALYS BEANS 3KG 33% (8118),,"cocoa butter, whole milk powder, sugar, emulsifier (soya lecithin), natural vanilla extract.                                                                                                                             ","['whole milk powder', 'emulsifier (soya lecithin)', 'natural vanilla extract.']","['cocoa butter', 'sugar->sugar, white']","['cocoa butter', 'sugar, white']",1.59395
1578,<class 'str'>,CH862,FORET NOIRE 2KG 4676 BON BON,,"cocoa beans, sugar, whole condensed milk, cocoa butter, concentrated butter (milk), half-candied morello cherry liqueur 15% (cherries, sugar, 40% proof alcohol containing 3.6% kirsch, water, essential oil of almonds), invert sugar, stabilizer: d-sorbitol, kirsch 50%, cocoa powder, emulsifier (soya lecithin), natural vanilla extract, glazing agent (shellac).",<class 'str'>,<class 'str'>,<class 'str'>,<class 'float'>
1579,"['sugar 33.3%', 'cocoa paste 33.3%', 'cocoa butter 33.3%', 'sunflower lecithin 0.0%', 'natural vanilla flavour. 0.0%']",CH864,DARK CHOCOLATE STICK 48% 5.5G 1.6KG 1261,,"sugar, cocoa paste, cocoa butter, sunflower lecithin, natural vanilla flavour. ","['sunflower lecithin', 'natural vanilla flavour.']","['cocoa paste', 'cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa paste', 'cocoa butter']",1.3218333333333334
1580,"['cocoa paste 33.3%', 'sugar 33.3%', 'cocoa butter 33.3%', 'emulsifier 0.0%', 'lecithin 0.0%', 'natural vanilla flavour 0.0%']",CH868,VALRHONA ARIAGA DARK 66% (12144) 5KG,,"cocoa paste, sugar, cocoa butter, emulsifier: lecithin, natural vanilla flavour","['emulsifier', 'lecithin', 'natural vanilla flavour']","['cocoa paste', 'cocoa butter', 'sugar->sugar, white']","['cocoa paste', 'sugar, white', 'cocoa butter']",1.3218333333333334
1581,"['sugar 50.0%', 'madagascan cocoa beans fermented with fruit 0.0%', 'cocoa butter 50.0%', 'whole milk powder 0.0%', 'emulsifier 0.0%', 'sunflower lecithin 0.0%']",CH870,VALRHONA KIDAVOA 50% (13757) 3KG,,"sugar, madagascan cocoa beans fermented with fruit, cocoa butter, whole milk powder, emulsifier: sunflower lecithin","['madagascan cocoa beans fermented with fruit', 'whole milk powder', 'emulsifier', 'sunflower lecithin']","['cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.59395
1582,"['cocoa butter 35.1%', 'whole milk powder 0.0%', 'muscovado sugar 0.0%', 'brown sugar 64.9%', 'emulsifier (sunflower lecithin) 0.0%', 'natural vanilla extract. 0.0%']",CH872,VALRHONA ORELYS 35% (13536) 3KG,,"cocoa butter (35.1%), whole milk powder, muscovado sugar, brown sugar, emulsifier (sunflower lecithin), natural vanilla extract.","['whole milk powder', 'muscovado sugar', 'emulsifier (sunflower lecithin)', 'natural vanilla extract.']","['cocoa butter', 'brown sugar->rye bread crumbs with brown sugar, average values']","['cocoa butter', 'rye bread crumbs with brown sugar, average values']",1.4293929
1583,"['sugar 50.0%', 'cocoa butter 50.0%', 'whole milk powder 0.0%', 'cocoa beans from the dominican republic 0.0%', 'emulsifier 0.0%', 'sunflower lecithin 0.0%', 'natural vanilla extract 0.0%']",CH874,VALRHONA BAHIBE 46% (9997) 3KG,,"sugar, cocoa butter, whole milk powder, cocoa beans from the dominican republic, emulsifier: sunflower lecithin, natural vanilla extract","['whole milk powder', 'cocoa beans from the dominican republic', 'emulsifier', 'sunflower lecithin', 'natural vanilla extract']","['cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.59395
1584,"['cocoa paste 50.0%', 'sugar 50.0%', 'emulsifier 0.0%', 'lecithin 0.0%', 'natural vanilla flavour 0.0%']",CH876,VAL DARK CHOC COOKIE DROPS 60% 5KG(12140,,"cocoa paste, sugar, emulsifier: lecithin, natural vanilla flavour","['emulsifier', 'lecithin', 'natural vanilla flavour']","['cocoa paste', 'sugar->sugar, white']","['cocoa paste', 'sugar, white']",1.3888
1585,"['cocoa beans 0.0%', 'sugar 50.0%', 'cocoa butter 50.0%', 'emulsifier 0.0%', 'sunflower lecithin 0.0%', 'natural vanilla extract 0.0%']",CH878,VALRHONA ABINAO 85% (5614) 3KG,,"cocoa beans, sugar, cocoa butter, emulsifier: sunflower lecithin, natural vanilla extract","['cocoa beans', 'emulsifier', 'sunflower lecithin', 'natural vanilla extract']","['cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.59395
1586,"['cocoa paste 50.0%', 'sugar 50.0%', 'fat-reduced cocoa powder 0.0%', 'emulsifier 0.0%', 'lecithin 0.0%', 'natural vanilla flavour 0.0%']",CH881,VAL DARK CHOC BAK DROPS 52% (12060) 6KG,,"cocoa paste, sugar, fat-reduced cocoa powder, emulsifier: lecithin, natural vanilla flavour","['fat-reduced cocoa powder', 'emulsifier', 'lecithin', 'natural vanilla flavour']","['cocoa paste', 'sugar->sugar, white']","['cocoa paste', 'sugar, white']",1.3888
1587,"['sugar 50.0%', 'cocoa beans 0.0%', 'cocoa butter 50.0%', 'emulsifier 0.0%', 'sunflower lecithin 0.0%', 'natural vanilla extract. 0.0%']",CH885,VAL TROPILIA BOX DARK 53%(8515) 12KG,,"sugar, cocoa beans, cocoa butter, emulsifier: sunflower lecithin, natural vanilla extract.","['cocoa beans', 'emulsifier', 'sunflower lecithin', 'natural vanilla extract.']","['cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.59395
1588,"['cocoa beans from venezuela 0.0%', 'brown sugar 50.0%', 'cocoa butter 50.0%', 'emulsifier (sunflower lecithin) 0.0%', 'vanilla. 0.0%']",CH888,VALRHONA ARAGUANI 72% (4656) 3KG,,"cocoa beans from venezuela, brown sugar, cocoa butter, emulsifier (sunflower lecithin), vanilla.","['cocoa beans from venezuela', 'emulsifier (sunflower lecithin)', 'vanilla.']","['cocoa butter', 'brown sugar->rye bread crumbs with brown sugar, average values']","['rye bread crumbs with brown sugar, average values', 'cocoa butter']",1.37395
1589,"['sugar 50.0%', 'cocoa butter 50.0%', 'whole milk powder 0.0%', 'dried skimmed milk 0.0%', 'emulsifier 0.0%', 'lecithin 0.0%', 'natural vanilla flavour 0.0%']",CH890,VALRHONA ARIAGA WHITE 30% (12141) 5KG,,"sugar, cocoa butter, whole milk powder, dried skimmed milk, emulsifier: lecithin, natural vanilla flavour","['whole milk powder', 'dried skimmed milk', 'emulsifier', 'lecithin', 'natural vanilla flavour']","['cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.59395
1590,"['sugar 33.3%', 'cocoa butter 33.3%', 'dried passion fruit juice 33.3%', 'emulsifier (sunflower leticin) 0.0%', 'sugar 50.0%', 'passion fruit 50.0%']",CH893,VAL INSPIRATION PASSIO FRUIT (15390) 3KG,,"sugar, cocoa butter, dried passion fruit juice (sugar, passion fruit), emulsifier (sunflower leticin),","['dried passion fruit juice', 'emulsifier (sunflower leticin)']","['cocoa butter', 'sugar->sugar, white', 'passion fruit', 'sugar->sugar, white']","['sugar, white', 'cocoa butter', 'sugar, white', 'passion fruit']",1.5212
1591,"['sugar 33.3%', 'cocoa butter 33.3%', 'whole milk powder 0.0%', 'cocoa beans 0.0%', 'water 33.3%', 'glucose syrup 0.0%', 'invert sugar 0.0%', 'concentrated butter (milk) 0.0%', 'whole condensed milk 0.0%', 'natural vanilla extract 0.0%', 'emulsifier 0.0%', 'sunflower lecithin 0.0%', 'stabilizer 0.0%', 'd-sorbitol 0.0%', 'colour 0.0%', 'turmeric (e100) 0.0%', 'soya lecithin 0.0%', 'natural vanilla flavour 0.0%']",CH899,VALRHONA GANACHE VANILLE 2KG (33689),,"sugar, cocoa butter, whole milk powder, cocoa beans, water, glucose syrup, invert sugar, concentrated butter (milk), whole condensed milk, natural vanilla extract, emulsifier: sunflower lecithin, stabilizer: d-sorbitol, colour: turmeric (e100), emulsifier: soya lecithin, natural vanilla flavour","['whole milk powder', 'cocoa beans', 'glucose syrup', 'invert sugar', 'concentrated butter (milk)', 'whole condensed milk', 'natural vanilla extract', 'emulsifier', 'sunflower lecithin', 'stabilizer', 'd-sorbitol', 'colour', 'turmeric (e100)', 'soya lecithin', 'natural vanilla flavour']","['cocoa butter', 'water', 'sugar->sugar, white']","['sugar, white', 'cocoa butter', 'water']",1.0627666666666666
1592,<class 'str'>,CH901,VALRHONA TRUFFLE RUM COCO (7370) 1KG,,"sugar, cocoa beans, cocoa butter, coconut 8, 3%, water, glucose syrup, gellied rum 50% (rum, thickener: xanthan gum) 4, 1%, whole condensed milk, concentrated butter (milk), invert sugar, hazelnuts, stabilizer: d-sorbitol, emulsifier (soya lecithin), natural vanilla extract. ",<class 'str'>,<class 'str'>,<class 'str'>,<class 'float'>
1593,"['sugar 33.3%', 'cocoa beans 0.0%', 'cocoa butter 33.3%', 'water 33.3%', 'glucose syrup 0.0%', 'whole milk powder 0.0%', 'concentrated butter (milk) 0.0%', 'whole condensed milk 0.0%', 'invert sugar 0.0%', 'grand marnier extract  vol. 0.0%', 'emulsifier (sunflower lecithin) 0.0%', 'stabilizer 0.0%', 'd-sorbitol 0.0%', 'natural vanilla extract 0.0%', '3 0.0%']",CH903,VALRHONA GANACHE COGNAC (33957) 2KG,,"sugar, cocoa beans, cocoa butter, water, glucose syrup, whole milk powder, concentrated butter (milk), whole condensed milk, invert sugar, grand marnier� extract 50% vol. (3, 3%), emulsifier (sunflower lecithin), stabilizer: d-sorbitol, natural vanilla extract","['cocoa beans', 'glucose syrup', 'whole milk powder', 'concentrated butter (milk)', 'whole condensed milk', 'invert sugar', 'grand marnier extract  vol.', 'emulsifier (sunflower lecithin)', 'stabilizer', 'd-sorbitol', 'natural vanilla extract', '3']","['cocoa butter', 'water', 'sugar->sugar, white']","['sugar, white', 'cocoa butter', 'water']",1.0627666666666666
1594,"['sugar 33.2%', 'cocoa butter 33.2%', 'whole milk powder 0.0%', 'cocoa beans 0.0%', 'glucose syrup 0.0%', 'whole condensed milk 0.0%', 'water 33.2%', 'invert sugar 0.0%', 'concentrated butter (milk) 0.0%', 'hazelnuts 0.0%', 'stabilizer 0.0%', 'd-sorbitol 0.0%', 'emulsifier 0.0%', 'sunflower lecithin 0.0%', 'coffee 0.3%', 'coffee extract 0.0%', 'maltodextrin 0.0%', 'natural vanilla extract 0.0%', 'glazing agent 0.0%', 'shellac 0.0%']",CH905,VALRHONA CAFE CREME (33840) 2KG,,"sugar, cocoa butter, whole milk powder, cocoa beans, glucose syrup, whole condensed milk, water, invert sugar, concentrated butter (milk), hazelnuts, stabilizer: d-sorbitol, emulsifier: sunflower lecithin, coffee 0.3%, coffee extract, maltodextrin, natural vanilla extract, glazing agent: shellac","['whole milk powder', 'cocoa beans', 'glucose syrup', 'whole condensed milk', 'invert sugar', 'concentrated butter (milk)', 'hazelnuts', 'stabilizer', 'd-sorbitol', 'emulsifier', 'sunflower lecithin', 'coffee extract', 'maltodextrin', 'natural vanilla extract', 'glazing agent', 'shellac']","['cocoa butter', 'water', 'sugar->sugar, white', 'coffee->coffee (brewed)']","['sugar, white', 'cocoa butter', 'water', 'coffee (brewed)']",1.0602293666666665
1595,"['sugar 33.3%', 'cocoa butter 33.3%', 'whole milk powder 0.0%', 'almonds 33.3%', 'hazelnuts 0.0%', 'cocoa beans 0.0%', 'emulsifier (sunflower lecithin) 0.0%', 'natural vanilla extract 0.0%', 'concentrated butter (milk). 0.0%']",CH907,VALRHONA PRALINE INTENSE IVOIRE 2KG,,"sugar, cocoa butter, whole milk powder, almonds, hazelnuts, cocoa beans, emulsifier (sunflower lecithin), natural vanilla extract, concentrated butter (milk). ","['whole milk powder', 'hazelnuts', 'cocoa beans', 'emulsifier (sunflower lecithin)', 'natural vanilla extract', 'concentrated butter (milk).']","['cocoa butter', 'almonds', 'sugar->sugar, white']","['sugar, white', 'cocoa butter', 'almonds']",1.7703999999999998
1596,"['cocoa butter 25.0%', 'sugar 25.0%', 'williams pear pure  17 25.0%', 'glucose syrup 0.0%', 'whole milk powder 0.0%', 'dried skimmed milk 0.0%', 'concentrated butter (milk) 0.0%', 'whey (milk) 0.0%', 'butter (milk) 0.0%', 'stabilizer 25.0%', 'd-sorbitol 0.0%', 'emulsifier (sunflower  lecithin) 0.0%', 'ground cinnamon 0.0%', 'pear flavoring 0.0%', 'cocoa beans 0.0%', 'natural vanilla extract. 0.0%', 'williams pear pulp 0.0%', 'sugar 50.0%', 'anti-oxidant 0.0%', 'ascorbic acid 0.0%', 'acid 50.0%', 'citric acid 0.0%']",CH909,VALRHONA PETIT TARTE POIRE CANNE,,"cocoa butter, sugar, williams pear pur�e (williams pear pulp, sugar, anti-oxidant: ascorbic acid, acid: citric acid) 17, 1%, glucose syrup, whole milk powder, dried skimmed milk, concentrated butter (milk), whey (milk), butter (milk), stabilizer: d-sorbitol, emulsifier (sunflower  lecithin), ground cinnamon , 33%, pear flavoring, cocoa beans, natural vanilla extract. ","['williams pear pure  17', 'glucose syrup', 'whole milk powder', 'dried skimmed milk', 'concentrated butter (milk)', 'whey (milk)', 'stabilizer', 'd-sorbitol', 'emulsifier (sunflower  lecithin)', 'ground cinnamon', 'pear flavoring', 'cocoa beans', 'natural vanilla extract.', 'williams pear pulp', 'anti-oxidant', 'ascorbic acid', 'citric acid']","['cocoa butter', 'sugar->sugar, white', 'butter (milk)->buttermilk', 'sugar->sugar, white', 'acid->oil, rape seed (no eruca acid)']","['cocoa butter', 'sugar, white', 'buttermilk', 'sugar, white', 'oil, rape seed (no eruca acid)']",1.8249499999999999
1597,"['sugar 69.5%', 'ground almonds 0.0%', 'cocoa butter 30.5%', 'emulsifier 0.0%', 'soya lecithin 0.0%']",CH911,VAL INSPIRATION ALMOND (14029) 3KG,,"sugar, ground almonds 30.6%, cocoa butter 30.5%, emulsifier: soya lecithin","['ground almonds', 'emulsifier', 'soya lecithin']","['cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.7523095
1598,"['cocoa powder 100.0%', 'acidity regulator 0.0%', 'potassium carbonate 0.0%']",CH913,VALRHONA COCOA POWDER 25KG (32080),,"cocoa powder, acidity regulator: potassium carbonate (e501)","['acidity regulator', 'potassium carbonate']","['cocoa powder->cocoa, instant, without milk, powder']","['cocoa, instant, without milk, powder']",4.98
1599,"['pecans 0.0%', 'sugar 100.0%', 'natural vanilla extract 0.0%', 'emulsifier (soya lecithin). 0.0%']",CH915,VAL PECAN PRALINE 2KG (19972),,"pecans 50%, sugar, natural vanilla extract, emulsifier (soya lecithin). ","['pecans', 'natural vanilla extract', 'emulsifier (soya lecithin).']","['sugar->sugar, white']","['sugar, white']",2.0
1600,"['cocoa butter 16.7%', 'sugar 16.7%', 'whole milk powder 0.0%', 'cocoa beans 0.0%', 'dried skimmed milk 0.0%', 'whey (milk) 0.0%', 'brown sugar 16.7%', 'concentrated butter (milk) 0.0%', 'butter (milk) 16.7%', 'emulsifier (soya lecithin) 0.0%', 'natural vanilla extract 0.0%', 'barley malt extract 16.7%', 'salt 16.7%']",CH917,VAL BISKELIA 34% 3KG (11387),,"cocoa butter, sugar, whole milk powder, cocoa beans, dried skimmed milk, whey (milk), brown sugar, concentrated butter (milk), butter (milk), emulsifier (soya lecithin), natural vanilla extract, barley malt extract, salt","['whole milk powder', 'cocoa beans', 'dried skimmed milk', 'whey (milk)', 'concentrated butter (milk)', 'emulsifier (soya lecithin)', 'natural vanilla extract']","['cocoa butter', 'barley malt extract', 'salt', 'sugar->sugar, white', 'brown sugar->rye bread crumbs with brown sugar, average values', 'butter (milk)->buttermilk']","['cocoa butter', 'sugar, white', 'rye bread crumbs with brown sugar, average values', 'buttermilk', 'barley malt extract', 'salt']",1.1797166666666667
1601,"['sugar 57.0%', 'cocoa butter 31.7%', 'biscuit cereals 11.3%', 'raspberry powder 0.0%', 'maltodextrin 0.0%', 'emulsifier 0.0%', 'soya lecithin 0.0%', 'glazing agent 0.0%', 'shellac 0.0%', 'wheat flour 33.3%', 'sugar 33.3%', 'wheat malt 0.0%', 'wheat starch 0.0%', 'raising agent 0.0%', 'sodium bicarbonate (e500ii) 0.0%', 'salt 33.3%', 'cocoa butter 0.1%', 'natural flavouring 0.0%']",CH919,VAL RASPBERRY CRUNCHY PEARLS 1KG (26689),,"sugar, cocoa butter 31.7%, biscuit cereals 11.3% (wheat flour, sugar, wheat malt, wheat starch, raising agent: sodium bicarbonate (e500ii), salt, cocoa butter 0.1%, natural flavouring), raspberry powder 10.1%, maltodextrin, emulsifier: soya lecithin, glazing agent: shellac","['biscuit cereals', 'raspberry powder', 'maltodextrin', 'emulsifier', 'soya lecithin', 'glazing agent', 'shellac', 'wheat malt', 'wheat starch', 'raising agent', 'sodium bicarbonate (e500ii)', 'natural flavouring']","['cocoa butter', 'sugar->sugar, white', 'salt', 'cocoa butter', 'wheat flour->buckwheat flour', 'sugar->sugar, white']","['sugar, white', 'cocoa butter', 'buckwheat flour', 'sugar, white', 'salt', 'cocoa butter']",1.6334801342000003
1602,['none 0.0%'],CH921,VALRHONA APRON (3817),,none,['none'],,,
1603,"['cocoa bean 0.0%', 'sugar 50.0%', 'cocoa butter 50.0%', 'sunflower lecithin 0.0%', 'natural vanilla extract 0.0%']",CH923,NYANGBO 68% GROUND CHOC 2.5KG (32181),,"cocoa bean, sugar, cocoa butter, sunflower lecithin, natural vanilla extract","['cocoa bean', 'sunflower lecithin', 'natural vanilla extract']","['cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.59395
1604,"['cocoa bean 0.0%', 'maltitol 0.0%', 'cocoa butter 100.0%', 'soya lecithin 0.0%', 'natural vanilla extract 0.0%']",CH925,XOCOLINE NOIRE 65% SUGAR FREE 3KG (5904),,"cocoa bean, maltitol, cocoa butter, soya lecithin, natural vanilla extract","['cocoa bean', 'maltitol', 'soya lecithin', 'natural vanilla extract']",['cocoa butter'],['cocoa butter'],1.1879
1605,"['cocoa bean 0.0%', 'sugar 50.0%', 'cocoa butter 50.0%', 'e100- yellow curcumine 0.0%', 'soya lecithin 0.0%', 'whole milk powder 0.0%', 'natural vanilla extract 0.0%', 'natural vanilla flavour 0.0%']",VS003,CHOCOLATE DARK LEAF 70X22MM 17298 C/81,,"cocoa bean, sugar, cocoa butter, e100- yellow curcumine, soya lecithin, whole milk powder, natural vanilla extract, natural vanilla flavour","['cocoa bean', 'e100- yellow curcumine', 'soya lecithin', 'whole milk powder', 'natural vanilla extract', 'natural vanilla flavour']","['cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.59395
1606,"['cocoa butter 50.0%', 'propellants 0.0%', 'e943a 0.0%', 'e943b 0.0%', 'e944 0.0%', 'concentrate 50.0%']",VS005,VAL WHITE CHOCOLATE SPRAY 400ML (28729),,"cocoa butter, propellants: e943a, e943b, e944, concentrate (safflower and lemon)","['propellants', 'e943a', 'e943b', 'e944']","['cocoa butter', 'concentrate->tomato paste, concentrated']","['cocoa butter', 'tomato paste, concentrated']",1.83395
1607,"['cocoa butter 50.0%', 'e100- yellow curcumine 0.0%', 'sugar 50.0%', 'whole milk powder 0.0%', 'soya lecithin 0.0%', 'natural vanilla flavour 0.0%']",VS007,TRANSFER SHEET HONEYCOMB 400X250MM C/20,,"cocoa butter, e100- yellow curcumine, sugar, whole milk powder, soya lecithin, natural vanilla flavour","['e100- yellow curcumine', 'whole milk powder', 'soya lecithin', 'natural vanilla flavour']","['cocoa butter', 'sugar->sugar, white']","['cocoa butter', 'sugar, white']",1.59395
